img_name;folder;image;section;dist;extent;slope;pwp_limit;pwp_middle
Pieza_02_foto28_4;2;28;4;10;0.5090553977272727;-0.01921237455992902;0.29990433673469385;0.29334077380952384
Pieza_02_foto66_0;2;66;0;8;0.5748697916666666;0.0051395049860437116;0.4974913990825688;0.48412413990825687
Pieza_02_foto66_1;2;66;1;9;0.7091796875;0.022488350748376167;0.5197844328703703;0.49721498842592593
Pieza_02_foto66_2;2;66;2;6;0.5281808035714286;0.014516700106219754;0.52109375;0.5160714285714286
Pieza_02_foto66_3;2;66;3;26;0.35402199074074076;0.09039814729294735;0.5149193548387097;0.5021673387096774
Pieza_02_foto66_4;2;66;4;11;0.4541015625;-0.006739702318894734;0.5001037057522124;0.4895257190265487
Pieza_03_foto0100_0;3;100;0;564;0.3257847068584071;3.2595401660233745;0.3142836281708945;0.2207839619492657
Pieza_03_foto0100_1;3;100;1;27;0.37290736607142855;-0.05991447474280509;0.4126368613138686;0.3894844890510949
Pieza_03_foto0100_2;3;100;2;46;0.5558095079787234;-0.1168562847870222;0.5064838435374149;0.4571906887755102
Pieza_03_foto0100_3;3;100;3;48;0.40525350765306123;-0.20225741129886599;0.44168526785714285;0.40797483766233766
Pieza_03_foto0100_4;3;100;4;149;0.6340104166666667;-0.5774238796494583;0.4323108856088561;0.2791887684501845
Pieza_03_foto0113_0;3;113;0;35;0.5480685763888888;-0.10938457758295801;0.48816883992805754;0.4537994604316547
Pieza_03_foto0113_1;3;113;1;16;0.48943014705882354;-0.012885670000992486;0.494140625;0.4820851293103448
Pieza_03_foto0113_2;3;113;2;9;0.5328125;-0.008615768669692762;0.49878153669724773;0.4897505733944954
Pieza_03_foto0113_3;3;113;3;14;0.6197916666666666;0.007750041414248747;0.48256478658536583;0.45966717479674796
Pieza_03_foto0113_4;3;113;4;15;0.5806884765625;-0.02719735412359664;0.48174894957983194;0.4670102415966387
Pieza_03_foto0138_0;3;138;0;41;0.23702566964285715;0.11225080310628828;0.49298796106557374;0.4772989241803279
Pieza_03_foto0138_1;3;138;1;27;0.32896205357142855;-0.06280228040487532;0.4671813484251969;0.44734251968503935
Pieza_03_foto0138_2;3;138;2;33;0.4416934742647059;0.06257847202766542;0.4861823694029851;0.46029617537313433
Pieza_03_foto0138_3;3;138;3;30;0.4246471774193548;-0.06035510875895482;0.4828609496124031;0.46290576550387597
Pieza_03_foto0139_0;3;139;0;14;0.431640625;0.006318850824892177;0.46723269628099173;0.4565470041322314
Pieza_03_foto0139_1;3;139;1;34;0.3493861607142857;-0.13715243561536944;0.46869125939849626;0.4377643327067669
Pieza_03_foto0139_2;3;139;2;19;0.67890625;0.03764494160881918;0.5307865466101694;0.4988082627118644
Pieza_03_foto0139_3;3;139;3;15;0.5504150390625;-0.02968754796485927;0.48971121651785715;0.47042410714285715
Pieza_03_foto0139_4;3;139;4;16;0.3435202205882353;-0.0648777291668111;0.48174838362068967;0.46945716594827586
Pieza_03_foto015_0;3;15;0;16;0.3043428308823529;-0.00248666836410536;0.39005844465648853;0.38147065839694655
Pieza_03_foto015_1;3;15;1;28;0.6792160560344828;-0.04683469880308616;0.4197015977443609;0.3809328007518797
Pieza_03_foto015_2;3;15;2;37;0.38065378289473684;-0.03196427856409672;0.41569767441860467;0.3951065891472868
Pieza_03_foto015_3;3;15;3;14;0.5602864583333333;-0.012527279155527756;0.4225714631782946;0.40461482558139533
Pieza_03_foto015_4;3;15;4;130;0.35196505248091603;-0.3809438493618987;0.38846375512295084;0.2893346567622951
Pieza_03_foto016_0;3;16;0;14;0.6514322916666667;0.011990218063958618;0.5249451754385965;0.5052768640350878
Pieza_03_foto016_1;3;16;1;23;0.595947265625;0.007291328057446542;0.5237868394308943;0.5026994410569106
Pieza_03_foto016_2;3;16;2;6;0.3900669642857143;0.0053345915956890515;0.46136363636363636;0.45852272727272725
Pieza_03_foto016_3;3;16;3;10;0.5275213068181818;0.01552223593715082;0.49323640046296297;0.4847366898148148
Pieza_03_foto016_4;3;16;4;85;0.743141351744186;-0.38054656731393943;0.5184301593959731;0.3382445469798658
Pieza_03_foto0216_0;3;216;0;12;0.26607572115384615;0.03679706091095061;0.42790625;0.4229375
Pieza_03_foto0216_1;3;216;1;6;0.31640625;-0.012583358849141888;0.48798363095238095;0.4856770833333333
Pieza_03_foto0216_2;3;216;2;6;0.2935267857142857;-0.015974792998871598;0.47686011904761905;0.4746651785714286
Pieza_03_foto0216_3;3;216;3;9;0.4427734375;-0.026997173581105233;0.48586647727272725;0.48149857954545455
Pieza_03_foto0216_4;3;216;4;12;0.4989483173076923;-0.056876675485726516;0.3062675561797753;0.29417573735955055
Pieza_03_foto0234_0;3;234;0;37;0.23416940789473684;0.07317424094419396;0.41954848345588236;0.40461282169117646
Pieza_03_foto0234_1;3;234;1;8;0.3947482638888889;0.006441633857935972;0.4822247706422018;0.47620412844036697
Pieza_03_foto0234_2;3;234;2;5;0.2783203125;-0.012800142784254157;0.48270089285714285;0.4816964285714286
Pieza_03_foto0234_3;3;234;3;8;0.6282552083333334;-0.025265759115769146;0.4969618055555556;0.48408564814814814
Pieza_03_foto0234_4;3;234;4;261;0.3359002266221374;-0.447376157804296;0.3840510670731707;0.2847857384823848
Pieza_03_foto0235_0;3;235;0;15;0.3702392578125;0.003056168526698953;0.4430443548387097;0.43302671370967744
Pieza_03_foto0235_1;3;235;1;5;0.4016927083333333;-0.013294040779056668;0.48507517688679247;0.48363797169811323
Pieza_03_foto0235_2;3;235;2;8;0.2803819444444444;-0.029224869203027384;0.4415375525210084;0.4370732668067227
Pieza_03_foto0235_3;3;235;3;8;0.3326822916666667;-0.027725986884402726;0.44358016304347825;0.4413383152173913
Pieza_03_foto0235_4;3;235;4;96;0.4978253865979381;-0.4446507299372995;0.3991419057377049;0.3116034836065574
Pieza_03_foto0257_0;3;257;0;69;0.5528180803571429;0.26644178459347334;0.28856860632183906;0.22888230363984674
Pieza_03_foto0257_1;3;257;1;24;0.598203125;-0.016037667903743513;0.38634159482758623;0.3550646551724138
Pieza_03_foto0257_2;3;257;2;14;0.5846354166666666;0.016083119951957405;0.4744203629032258;0.46115801411290325
Pieza_03_foto0257_3;3;257;3;14;0.5192708333333333;-0.05161462429104957;0.36320364238410596;0.349596440397351
Pieza_03_foto0257_4;3;257;4;332;0.41321204016516516;-1.3989767793314396;0.41702714797136037;0.30632831145584727
Pieza_03_foto0294_0;3;294;0;149;0.26244791666666667;0.4740621409279199;0.361875;0.280703125
Pieza_03_foto0294_1;3;294;1;13;0.4175502232142857;0.03817378739473951;0.48572317477876104;0.478256360619469
Pieza_03_foto0294_2;3;294;2;19;0.4783203125;-0.044225363947127005;0.5011817226890757;0.4801733193277311
Pieza_03_foto0294_3;3;294;3;22;0.236328125;0.027179496184351164;0.44691342213114754;0.43577100409836067
Pieza_03_foto0294_4;3;294;4;158;0.37201503537735847;-0.7607314762676995;0.40572916666666664;0.32002314814814814
Pieza_03_foto0312_0;3;312;0;116;0.39012419871794873;0.4478920447844834;0.30861871006389774;0.25484225239616615
Pieza_03_foto0312_1;3;312;1;6;0.49581473214285715;0.008964588885403512;0.4951356132075472;0.4920032429245283
Pieza_03_foto0312_2;3;312;2;5;0.560546875;0.006396075439425497;0.4939528245192308;0.4918870192307692
Pieza_03_foto0312_3;3;312;3;9;0.2828125;-0.030390016367374918;0.4713423295454545;0.46899857954545454
Pieza_03_foto0312_4;3;312;4;217;0.3993871846330275;-0.7002929265615181;0.4379436119873817;0.33056486593059936
Pieza_03_foto0327_0;3;327;0;292;0.48866787542662116;1.27049347836621;0.42088341346153846;0.32080078125
Pieza_03_foto0327_1;3;327;1;11;0.4427083333333333;0.026874247659913177;0.39797108208955223;0.39208255597014924
Pieza_03_foto0327_2;3;327;2;7;0.452392578125;0.005245368891412974;0.39408396946564883;0.38895515267175573
Pieza_03_foto0327_3;3;327;3;4;0.509375;0.004969949027635551;0.4632009345794392;0.45991530373831774
Pieza_03_foto0327_4;3;327;4;84;0.40627297794117645;-0.3186202816295523;0.3293480734223301;0.29484602548543687
Pieza_03_foto0328_0;3;328;0;109;0.2617542613636364;0.4087631987233241;0.3528464988425926;0.29663990162037035
Pieza_03_foto0328_1;3;328;1;12;0.3817608173076923;0.01292878053600912;0.48651825221238937;0.4781526548672566
Pieza_03_foto0328_2;3;328;2;8;0.4652777777777778;0.009042456693952266;0.4255625;0.41696875
Pieza_03_foto0328_3;3;328;3;5;0.4036458333333333;0.016933363947719236;0.4852225825471698;0.4837853773584906
Pieza_03_foto0328_4;3;328;4;47;0.384521484375;-0.19769894872389732;0.2541999530075188;0.23353794642857142
Pieza_03_foto0345_0;3;345;0;158;0.3085200471698113;0.6950009048122512;0.38686784351145037;0.3106512404580153
Pieza_03_foto0345_1;3;345;1;4;0.49609375;0.017163101349929516;0.49517246462264153;0.4910082547169811
Pieza_03_foto0345_2;3;345;2;2;0.23697916666666666;0.003484450244458331;0.49237712378640774;0.49237712378640774
Pieza_03_foto0345_3;3;345;3;2;0.3795572916666667;-0.003976920820158424;0.40115625;0.40115625
Pieza_03_foto0345_4;3;345;4;7;0.38232421875;-0.028848187533047413;0.33598790322580646;0.3326360887096774
Pieza_03_foto0375_0;3;375;0;118;0.45122111344537813;0.4596897418455501;0.3728141922382672;0.290007333032491
Pieza_03_foto0375_1;3;375;1;3;0.52880859375;0.007695159294537047;0.41847826086956524;0.41847826086956524
Pieza_03_foto0375_2;3;375;2;6;0.6244419642857143;0.00681852099828823;0.4294836956521739;0.41983695652173914
Pieza_03_foto0375_3;3;375;3;2;0.5501302083333334;0.00031279813572311085;0.40546875;0.40546875
Pieza_03_foto0375_4;3;375;4;49;0.32296875;-0.13100999875956912;0.29245057397959184;0.2754504145408163
Pieza_03_foto038_0;3;38;0;7;0.59912109375;-0.010505865831030772;0.4586559734513274;0.4521570796460177
Pieza_03_foto038_1;3;38;1;13;0.6008649553571429;-0.01300591393503916;0.4814363532110092;0.46792574541284404
Pieza_03_foto038_2;3;38;2;24;0.313046875;-0.02159907537338247;0.4915476831896552;0.4700633081896552
Pieza_03_foto038_4;3;38;4;142;0.2029747596153846;-0.4025409262141878;0.40726691632231404;0.279296875
Pieza_03_foto0393_0;3;393;0;134;0.3639322916666667;0.2574672283672439;0.35726950354609927;0.27519669769503546
Pieza_03_foto0393_1;3;393;1;6;0.40122767857142855;-0.018339190293163842;0.47585867117117114;0.4717060810810811
Pieza_03_foto0393_2;3;393;2;6;0.439453125;0.011252912145332408;0.4961309523809524;0.49460565476190477
Pieza_03_foto0393_3;3;393;3;6;0.6049107142857143;-0.015005387643626047;0.4880580357142857;0.4818080357142857
Pieza_03_foto0393_4;3;393;4;5;0.4837239583333333;-0.010176549196138956;0.4897553066037736;0.48754422169811323
Pieza_03_foto039_0;3;39;0;13;0.4541015625;0.014720774629524742;0.4901133849557522;0.4793971238938053
Pieza_03_foto039_1;3;39;1;8;0.5043402777777778;-0.012326908295867134;0.4913990825688073;0.4852709288990826
Pieza_03_foto039_2;3;39;2;17;0.4150390625;-0.03675332546920421;0.4745592948717949;0.46814903846153844
Pieza_03_foto039_3;3;39;3;22;0.6090353260869565;-0.06868968438614939;0.5004340277777778;0.4665798611111111
Pieza_03_foto039_4;3;39;4;23;0.4505208333333333;-0.06834710449784345;0.4908959173387097;0.4757749495967742
Pieza_03_foto0411_0;3;411;0;10;0.38050426136363635;-0.026458846192994823;0.39262218045112784;0.3884515977443609
Pieza_03_foto0411_1;3;411;1;22;0.6084408967391305;0.04025358842288078;0.4534912109375;0.427093505859375
Pieza_03_foto0411_2;3;411;2;10;0.43803267045454547;-0.0439567698759238;0.4851140202702703;0.4771255630630631
Pieza_03_foto0411_3;3;411;3;6;0.35044642857142855;0.015242816355935152;0.4810163551401869;0.47897196261682246
Pieza_03_foto0411_4;3;411;4;35;0.3576388888888889;-0.07975370247656577;0.44962086397058826;0.42247817095588236
Pieza_03_foto0445_0;3;445;0;27;0.5257393973214286;0.06282121077874699;0.3708317454268293;0.3566358612804878
Pieza_03_foto0445_1;3;445;1;3;0.45703125;0.0009484281355444633;0.47954746462264153;0.47954746462264153
Pieza_03_foto0445_2;3;445;2;18;0.4672080592105263;-0.038316293134363695;0.47900787601626016;0.4600165142276423
Pieza_03_foto0445_3;3;445;3;10;0.31605113636363635;0.010758477549192862;0.41802978515625;0.413604736328125
Pieza_03_foto0445_4;3;445;4;183;0.4002632472826087;-0.6775253599654172;0.4324605375426621;0.35140251706484643
Pieza_03_foto0484_0;3;484;0;95;0.2934366861979167;0.33917372919465555;0.35181336009174313;0.2947247706422018
Pieza_03_foto0484_1;3;484;1;8;0.3967013888888889;-0.026585670010169305;0.47757523148148145;0.4710648148148148
Pieza_03_foto0484_2;3;484;2;23;0.4270833333333333;-0.09818925105596378;0.4593380905511811;0.42882627952755903
Pieza_03_foto0484_3;3;484;3;15;0.3724365234375;-0.04989208574086675;0.47371847587719296;0.4675164473684211
Pieza_03_foto0484_4;3;484;4;175;0.53076171875;-0.5253662804557906;0.36943108974358974;0.27527043269230766
Pieza_03_foto0501_0;3;501;0;55;0.32631138392857145;0.1843671795972828;0.4347530241935484;0.3971774193548387
Pieza_03_foto0501_1;3;501;1;8;0.4659288194444444;-0.0189265785691688;0.47941300675675674;0.47272663288288286
Pieza_03_foto0501_2;3;501;2;5;0.4361979166666667;0.013394905968365298;0.48706515330188677;0.48529628537735847
Pieza_03_foto0501_3;3;501;3;53;0.4193793402777778;-0.2950011145809787;0.46920955882352944;0.4191942401960784
Pieza_03_foto0501_4;3;501;4;58;0.4979144597457627;-0.1244813934882384;0.4668232685810811;0.42076646959459457
Pieza_03_foto0518_0;3;518;0;105;0.3282539799528302;0.45271091634959904;0.3916424418604651;0.3289970930232558
Pieza_03_foto0518_1;3;518;1;6;0.34681919642857145;0.016969438873023022;0.43121448863636364;0.42663352272727273
Pieza_03_foto0518_2;3;518;2;21;0.5211292613636364;-0.03129811039710691;0.4201536016949153;0.4064155190677966
Pieza_03_foto0518_3;3;518;3;13;0.39341517857142855;0.06130885932034577;0.47472622863247865;0.46437633547008544
Pieza_03_foto0518_4;3;518;4;286;0.46419724520905925;-1.2564638879766106;0.4795300387596899;0.36732881136950907
Pieza_03_foto060_0;3;60;0;7;0.530029296875;0.011336879549784693;0.2599696828358209;0.25810401119402987
Pieza_03_foto060_1;3;60;1;17;0.4818793402777778;-0.01968538154006605;0.4848673844537815;0.4649422268907563
Pieza_03_foto060_2;3;60;2;7;0.64208984375;0.005298751724801852;0.4920032429245283;0.4833063089622642
Pieza_03_foto060_3;3;60;3;24;0.453046875;-0.10840532762270738;0.4949281754032258;0.4684349798387097
Pieza_03_foto060_4;3;60;4;175;0.3466131036931818;-0.6687841357653717;0.49961507755474455;0.39139484489051096
Pieza_03_foto061_0;3;61;0;18;0.47543174342105265;0.002641527779053287;0.45284598214285715;0.4331907242063492
Pieza_03_foto061_1;3;61;1;32;0.24177320075757575;-0.08579387026202483;0.4248638731060606;0.4111032196969697
Pieza_03_foto061_2;3;61;2;43;0.43461470170454547;-0.09742524965582805;0.44861979166666666;0.4127604166666667
Pieza_03_foto061_3;3;61;3;38;0.3996895032051282;0.03464662938133595;0.45392922794117646;0.4340245863970588
Pieza_03_foto061_4;3;61;4;106;0.3626606308411215;-0.39910515018186754;0.3077956989247312;0.254550291218638
Pieza_03_foto113_0;3;113;0;14;0.5484375;-0.01925375162238108;0.5022561961206896;0.48834859913793105
Pieza_03_foto113_1;3;113;1;14;0.521484375;0.02758539911781384;0.4987321820175439;0.47957785087719296
Pieza_03_foto113_2;3;113;2;9;0.56171875;-0.01170301513526397;0.5059303977272728;0.49172585227272725
Pieza_03_foto113_3;3;113;3;16;0.6598115808823529;-0.022307514812621086;0.48087635869565215;0.45353260869565215
Pieza_03_foto113_4;3;113;4;33;0.5515280330882353;-0.09964620807486535;0.5064423973880597;0.46606809701492535
Pieza_03_foto138_0;3;138;0;19;0.478515625;-0.058812674459296735;0.48387419871794873;0.45809962606837606
Pieza_03_foto138_1;3;138;1;31;0.43280029296875;-0.06676936955139519;0.4921574519230769;0.46884014423076925
Pieza_03_foto138_2;3;138;2;35;0.4388563368055556;0.07648900128322837;0.4884837962962963;0.46160300925925923
Pieza_03_foto138_3;3;138;3;26;0.35062210648148145;-0.05970294287699386;0.4732666015625;0.454193115234375
Pieza_03_foto138_4;3;138;4;12;0.5271935096153846;0.01175394564046694;0.4747054303278688;0.4641393442622951
Pieza_03_foto139_0;3;139;0;16;0.29744944852941174;-0.05272939532978086;0.5050223214285714;0.4958639705882353
Pieza_03_foto139_1;3;139;1;14;0.5704427083333333;-0.024112210937958636;0.5095108695652174;0.4902853260869565
Pieza_03_foto139_2;3;139;2;18;0.6663240131578947;0.0337245037220281;0.5354516806722689;0.5038077731092437
Pieza_03_foto139_3;3;139;3;33;0.34719669117647056;-0.12607602856119057;0.4765625;0.44389204545454547
Pieza_03_foto139_4;3;139;4;14;0.484375;-0.0038925751273954762;0.49853940217391307;0.48512228260869567
Pieza_03_foto15_0;3;15;0;38;0.35752203525641024;-0.11840465488855642;0.44358016304347825;0.4347373188405797
Pieza_03_foto15_1;3;15;1;41;0.49483816964285715;-0.2167496823822204;0.5099051339285714;0.4486328125
Pieza_03_foto15_2;3;15;2;18;0.5970394736842105;-0.019304520714093436;0.4032752403846154;0.3884014423076923
Pieza_03_foto15_3;3;15;3;30;0.6794354838709677;0.006548697725144265;0.42237429511278196;0.3800516917293233
Pieza_03_foto15_4;3;15;4;32;0.5836292613636364;0.03198280958018242;0.3920562977099237;0.36563692748091603
Pieza_03_foto16_0;3;16;0;76;0.6979251217532467;-0.37247889053584204;0.5436938622754491;0.39726796407185627
Pieza_03_foto16_1;3;16;1;95;0.4874674479166667;-0.29328457224271204;0.4835976368159204;0.369130907960199
Pieza_03_foto16_2;3;16;2;5;0.3935546875;0.006214973359965608;0.4843384929906542;0.4814179322429907
Pieza_03_foto16_3;3;16;3;22;0.5844089673913043;0.004881461811393089;0.5248983739837398;0.5046049288617886
Pieza_03_foto16_4;3;16;4;13;0.5178571428571429;0.04665104282119025;0.5010964912280702;0.48355263157894735
Pieza_03_foto216_0;3;216;0;11;0.4786783854166667;-0.04640348082323066;0.5023852323008849;0.48513550884955753
Pieza_03_foto216_1;3;216;1;9;0.4548828125;-0.02738368110971919;0.5052445023148148;0.4985894097222222
Pieza_03_foto216_2;3;216;2;7;0.328125;-0.017553799747366084;0.4966465212264151;0.49373525943396224
Pieza_03_foto216_3;3;216;3;5;0.3714192708333333;-0.002664222090630135;0.5023216391509434;0.4994103773584906
Pieza_03_foto216_4;3;216;4;11;0.2667643229166667;0.031007009860784206;0.48416573660714285;0.47855050223214285
Pieza_03_foto234_0;3;234;0;53;0.23213252314814814;-0.16051964034080618;0.3116533251231527;0.29217980295566504
Pieza_03_foto234_1;3;234;1;6;0.6484375;-0.0240572239304833;0.5098203855140186;0.49970794392523366
Pieza_03_foto234_2;3;234;2;6;0.3256138392857143;-0.01182746340704983;0.4980654761904762;0.49598214285714287
Pieza_03_foto234_3;3;234;3;8;0.3930121527777778;0.004522346135853649;0.49125573394495414;0.48530676605504586
Pieza_03_foto234_4;3;234;4;13;0.7127511160714286;-0.01108691574675993;0.3855034722222222;0.3602430555555556
Pieza_03_foto293_0;3;293;0;15;0.61962890625;-0.024035768650372647;0.31090561224489793;0.29651626275510207
Pieza_03_foto293_1;3;293;1;20;0.5080915178571429;-0.062120517314361655;0.4505303375912409;0.4300296532846715
Pieza_03_foto293_2;3;293;2;8;0.2595486111111111;-0.027645859361174436;0.48930344626168226;0.4863463785046729
Pieza_03_foto293_3;3;293;3;5;0.4576822916666667;0.013233012703913343;0.5024553571428572;0.49720982142857145
Pieza_03_foto293_4;3;293;4;4;0.3875;0.014520746859546026;0.324658203125;0.3235595703125
Pieza_03_foto294_0;3;294;0;14;0.20651041666666667;-0.03424822984132734;0.32231212797619047;0.31938244047619047
Pieza_03_foto294_1;3;294;1;21;0.22975852272727273;0.02875194431338394;0.45194031762295084;0.44281506147540983
Pieza_03_foto294_2;3;294;2;18;0.47882401315789475;-0.04010663412054439;0.5056131827731093;0.48279936974789917
Pieza_03_foto294_3;3;294;3;13;0.41336495535714285;0.03614677499722622;0.4984923245614035;0.4888980263157895
Pieza_03_foto294_4;3;294;4;64;0.2586538461538462;0.1761421498082442;0.3103660300925926;0.2928421585648148
Pieza_03_foto311_0;3;311;0;8;0.3637152777777778;-0.004193456460647866;0.25751056763285024;0.2562084842995169
Pieza_03_foto311_1;3;311;1;14;0.521484375;-0.0657798495023684;0.37407483552631576;0.35662520559210525
Pieza_03_foto311_2;3;311;2;2;0.4186197916666667;0.005667998125543928;0.49768658980582525;0.49768658980582525
Pieza_03_foto311_3;3;311;3;5;0.4381510416666667;0.01804061553548896;0.4789341517857143;0.4755161830357143
Pieza_03_foto311_4;3;311;4;69;0.3131138392857143;0.16454305986079043;0.3535907451923077;0.31124173677884615
Pieza_03_foto312_0;3;312;0;10;0.49964488636363635;0.005860841052850152;0.48664772727272726;0.47798295454545453
Pieza_03_foto312_1;3;312;1;8;0.3116319444444444;-0.022532584049444623;0.4845900229357798;0.48218893348623854
Pieza_03_foto312_2;3;312;2;5;0.5579427083333334;0.005492461173672263;0.50341796875;0.49744591346153844
Pieza_03_foto312_3;3;312;3;7;0.508056640625;0.012560025768096096;0.5055059523809524;0.4999255952380952
Pieza_03_foto312_4;3;312;4;13;0.32896205357142855;0.048387369257397894;0.273203125;0.26748046875
Pieza_03_foto328_0;3;328;0;13;0.34109933035714285;-0.036494281096815094;0.42487281976744184;0.41790818798449614
Pieza_03_foto328_1;3;328;1;5;0.4983723958333333;0.015379515752426352;0.5047094042056075;0.4999634929906542
Pieza_03_foto328_2;3;328;2;8;0.4388020833333333;0.009160971842100855;0.44592587809917356;0.4363378099173554
Pieza_03_foto328_3;3;328;3;12;0.38671875;0.012377959077425626;0.4959900442477876;0.48786642699115046
Pieza_03_foto328_4;3;328;4;50;0.24609375;0.17016545913925446;0.4006890190972222;0.3812934027777778
Pieza_03_foto345_0;3;345;0;5;0.3268229166666667;-0.01769757632274579;0.40288880813953487;0.39919452519379844
Pieza_03_foto345_1;3;345;1;2;0.2845052083333333;-0.004179257054375442;0.484375;0.484375
Pieza_03_foto345_2;3;345;2;2;0.24479166666666666;0.003545251910979324;0.5023134101941747;0.5023134101941747
Pieza_03_foto345_3;3;345;3;4;0.48984375;0.016546320495585787;0.5043116155660378;0.5005527712264151
Pieza_03_foto345_4;3;345;4;3;0.4091796875;0.010591614522138632;0.49658203125;0.4944411057692308
Pieza_03_foto361_0;3;361;0;9;0.484375;-0.006101611497324538;0.436553955078125;0.427642822265625
Pieza_03_foto361_1;3;361;1;7;0.40771484375;0.001291944950880955;0.4803650442477876;0.47348589601769914
Pieza_03_foto361_2;3;361;2;5;0.3157552083333333;0.016885356543266002;0.4896816037735849;0.4873231132075472
Pieza_03_foto361_3;3;361;3;8;0.3804253472222222;-0.00865830498502419;0.47303650442477874;0.46792035398230086
Pieza_03_foto361_4;3;361;4;43;0.3547141335227273;0.030537277731707013;0.4996995192307692;0.4609675480769231
Pieza_03_foto376_0;3;376;0;106;0.38045779789719625;-0.4374584778499746;0.44049161585365854;0.38790015243902437
Pieza_03_foto376_1;3;376;1;28;0.4009294181034483;-0.1277606914175002;0.4633528148854962;0.43830510496183206
Pieza_03_foto376_2;3;376;2;5;0.5146484375;0.0077422326324541975;0.4916087962962963;0.4855324074074074
Pieza_03_foto376_3;3;376;3;12;0.4308894230769231;0.05014736967459584;0.41701455152671757;0.4084267652671756
Pieza_03_foto376_4;3;376;4;28;0.34435614224137934;0.10142243550349302;0.377054586038961;0.3584872159090909
Pieza_03_foto38_0;3;38;0;13;0.45577566964285715;-0.028702587916234926;0.4945518092105263;0.47872121710526316
Pieza_03_foto38_1;3;38;1;40;0.6098990091463414;-0.10890353171486834;0.6464137801204819;0.5959619728915663
Pieza_03_foto38_2;3;38;2;24;0.327109375;-0.02340360971563495;0.49759615384615385;0.47576121794871795
Pieza_03_foto38_3;3;38;3;13;0.5786830357142857;-0.011666456363285477;0.4968821674311927;0.4789994266055046
Pieza_03_foto38_4;3;38;4;9;0.6419921875;-0.010200720566625682;0.46435978982300885;0.4450359513274336
Pieza_03_foto393_0;3;393;0;5;0.5227864583333334;-0.010548739449564797;0.5014003537735849;0.49517246462264153
Pieza_03_foto393_1;3;393;1;4;0.541015625;-0.007026617726327675;0.5020089285714285;0.5002232142857143
Pieza_03_foto393_2;3;393;2;5;0.4078776041666667;0.008210659070647327;0.5091517857142858;0.5076264880952381
Pieza_03_foto393_3;3;393;3;7;0.436279296875;-0.019164934966339968;0.4954900568181818;0.48860085227272726
Pieza_03_foto393_4;3;393;4;6;0.5390625;0.022999000274261043;0.4979731721698113;0.4922612028301887
Pieza_03_foto411_0;3;411;0;12;0.48091947115384615;-0.008305103749928449;0.4158247180451128;0.40601503759398494
Pieza_03_foto411_1;3;411;1;4;0.310546875;0.010045019044539609;0.5005952380952381;0.49955357142857143
Pieza_03_foto411_2;3;411;2;9;0.441015625;-0.03777110486142415;0.4994266055045872;0.4907540137614679
Pieza_03_foto411_3;3;411;3;22;0.600203804347826;0.029381907483066353;0.4690998134328358;0.445225046641791
Pieza_03_foto411_4;3;411;4;8;0.3372395833333333;-0.024483247965251007;0.47373744419642855;0.47031947544642855
Pieza_03_foto445_0;3;445;0;116;0.21552817841880342;-0.3420814931524314;0.3563187210648148;0.28530092592592593
Pieza_03_foto445_1;3;445;1;11;0.30615234375;0.021904956372400666;0.43079478346456695;0.4249507874015748
Pieza_03_foto445_2;3;445;2;18;0.46844161184210525;-0.0389485673666486;0.49132300204918034;0.4722079918032787
Pieza_03_foto445_3;3;445;3;3;0.4658203125;0.0036379577547403985;0.48931308962264153;0.4874336674528302
Pieza_03_foto445_4;3;445;4;15;0.6832275390625;0.039346776004314125;0.47132240853658536;0.4418191056910569
Pieza_03_foto463_0;3;463;0;13;0.26088169642857145;-0.02464564479192266;0.3050870028409091;0.3005593039772727
Pieza_03_foto463_1;3;463;1;7;0.380859375;-0.0025729601254460463;0.47000679347826085;0.46518342391304346
Pieza_03_foto463_2;3;463;2;18;0.3471422697368421;-0.04703150702094497;0.48430934873949577;0.4676667542016807
Pieza_03_foto463_3;3;463;3;2;0.2708333333333333;0.003354363935893869;0.5030719053398058;0.5030719053398058
Pieza_03_foto463_4;3;463;4;5;0.4781901041666667;-0.0006176779427206653;0.5035714285714286;0.4992559523809524
Pieza_03_foto464_0;3;464;0;11;0.45654296875;-0.02997487878756551;0.3466018021472393;0.34068251533742333
Pieza_03_foto464_1;3;464;1;14;0.31979166666666664;-0.0009969195312835646;0.4616477272727273;0.45738636363636365
Pieza_03_foto464_2;3;464;2;15;0.3033447265625;-0.06645521800401183;0.48181573275862066;0.4684132543103448
Pieza_03_foto464_3;3;464;3;5;0.4264322916666667;0.009662772834067272;0.5006324404761905;0.4968005952380952
Pieza_03_foto464_4;3;464;4;14;0.402734375;-0.02358326528861659;0.45952868852459017;0.44588883196721313
Pieza_03_foto501_0;3;501;0;60;0.41771260245901637;-0.11706747012011295;0.46285282258064514;0.43805443548387096
Pieza_03_foto501_1;3;501;1;53;0.41919849537037035;-0.2969905951394453;0.4722450657894737;0.4193050986842105
Pieza_03_foto501_2;3;501;2;5;0.4586588541666667;0.01381842706733111;0.49778891509433965;0.4924823113207547
Pieza_03_foto501_3;3;501;3;8;0.4887152777777778;-0.018161234238168646;0.5038700810185185;0.49714265046296297
Pieza_03_foto501_4;3;501;4;19;0.45263671875;0.05668385064840909;0.3840300324675325;0.36678165584415584
Pieza_03_foto533_0;3;533;0;9;0.3591796875;-0.04076287455721033;0.47077047413793105;0.4644059806034483
